Time,pods,cpu,heap,jvm_total_Copy,jvm_total_MarkSweepCompact,jvm_seconds_MarkSweepCompact,jvm_seconds_Copy,memory,rt,tp
2024-01-31 03:06:00,1.0,0.0952794258532693,58051760.0,0.1555555555555555,0.0,0.0,0.9715242881070102,880640.0,0.1092736113960156,32.91111111111111
2024-01-31 03:07:00,1.0,0.0932888459152635,51649796.0,0.1333333333333333,0.0,0.0,1.0021786492378244,880640.0,0.1043163467613462,30.46666666666666
2024-01-31 03:08:00,1.0,0.0910501054342034,56908670.0,0.1555555555555555,0.0,0.0,1.0208333333330903,880640.0,0.1197181432506354,36.73333333333333
2024-01-31 03:09:00,1.0,0.0932500725352501,56807780.0,0.1777777777777777,0.0,0.0,1.0240963855426712,880640.0,0.1318416723933019,41.91111111111111
2024-01-31 03:10:00,1.0,0.0989523925282839,60511108.0,0.1777777777777777,0.0,0.0,1.001926782273146,880640.0,0.1535205629933082,48.22222222222221
2024-01-31 03:11:00,1.0,0.0996891990729317,60546884.0,0.2222222222222222,0.0,0.0,0.9686609686608776,880640.0,0.176412265927999,54.57777777777777
2024-01-31 03:12:00,1.0,0.1192103196449076,58497470.0,0.2222222222222222,0.0,0.0,1.0116086235491162,880640.0,0.1712232609333496,56.7111111111111
2024-01-31 03:13:00,1.0,0.1308639045181956,55180036.0,0.2222222222222222,0.0,0.0,0.9696969696966498,880640.0,0.1756850431706523,58.55555555555554
2024-01-31 03:14:00,1.0,0.1399354076816259,54360656.0,0.2222222222222222,0.0,0.0,0.9803921568626672,880640.0,0.1786654319906167,59.97777777777777
2024-01-31 03:15:00,1.0,0.1463976147972196,57886556.0,0.2444444444444444,0.0,0.0,0.9902370990237704,880640.0,0.1911159453466301,62.44444444444444
2024-01-31 03:16:00,1.0,0.1451268180597897,64634128.0,0.1999999999999999,0.0,0.0,1.0137457044673617,880640.0,0.1573105947213687,50.8
2024-01-31 03:17:00,1.0,0.1383955255391409,56823784.0,0.1777777777777777,0.0,0.0,1.0283687943263442,880640.0,0.1288394712106479,39.53333333333333
2024-01-31 03:18:00,1.0,0.1266573858853284,59456642.0,0.1111111111111111,0.0,0.0,0.976645435243952,880640.0,0.0988537102306572,27.91111111111111
2024-01-31 03:19:00,1.0,0.1022982111691674,60211952.0,0.0888888888888888,0.0,0.0,0.9523809523807134,880640.0,0.0590978179413463,16.288888888888888
2024-01-31 03:20:00,1.0,0.0846774362978477,59159614.0,0.1333333333333333,0.0,0.0,1.001926782273497,880640.0,0.087608266721314,26.355555555555554
2024-01-31 03:21:00,1.0,0.0754353127066979,66281524.0,0.1555555555555555,0.0,0.0,1.010638297872357,880640.0,0.1247195451853201,36.8
2024-01-31 03:22:00,1.0,0.0792025848738103,61504446.0,0.1777777777777777,0.0,0.0,0.984848484848396,880640.0,0.1495044973093395,47.133333333333326
2024-01-31 03:23:00,1.0,0.0904267644834853,59057248.0,0.2222222222222222,0.0,0.0,1.0138888888887918,880640.0,0.1795803080919742,57.15555555555555
2024-01-31 03:24:00,1.0,0.1130529930322218,58001836.0,0.2444444444444444,0.0,0.0,1.0167310167309676,880640.0,0.1835755847759959,59.02222222222221
